mid,title,year,genre,company,budget,revenue,runtime
3586,PrÃªt-Ã -Porter,1994,drama_comedy,Miramax Films,15000000,11300653,133
36357,Rent-a-Kid,1995,comedy_family_tv movie,,0,0,85
92769,Relative Fear,1995,horror_drama,Allegro Films_Norstar Entertainment_west wind entertainment,0,0,90
28033,Stuart Saves His Family,1995,comedy_drama,Paramount Pictures,0,0,95
22586,The Swan Princess,1994,animation,Rich Animation Studios,35000000,9771658,89
14334,The Secret of Roan Inish,1994,drama_family_fantasy,Jones Entertainment Group_Skerry Productions,0,0,97
2636,The Specialist,1994,action_thriller,Jerry Weintraub Productions_Warner Bros._Iguana Producciones,45000000,170362582,110
2164,Stargate,1994,action_adventure_science fiction,Centropolis Entertainment_StudioCanal_Carolco Entertainment,55000000,196567262,121
11395,The Santa Clause,1994,fantasy_drama_comedy_family,Walt Disney Pictures_Hollywood Pictures,22000000,189833357,97
278,The Shawshank Redemption,1994,drama_crime,Castle Rock Entertainment_Warner Bros.,25000000,28341469,142
9905,Shallow Grave,1994,crime_thriller,Channel Four Films_Figment Films_The Glasgow Film Fund_PolyGram Filmed Entertainment,0,0,92
87078,Suture,1993,drama_thriller,Kino Korsakoff,0,102780,96
20306,Swimming with Sharks,1994,crime_comedy,Cineville_Trimark Pictures,0,0,101
36614,The Sum of Us,1994,comedy_drama_romance,Samuel Goldwyn Company,32,0,100
27993,Senior Trip,1995,comedy,New Line Cinema_1992 Number Four Limited Partnership_MHA,0,0,91
9067,Tank Girl,1995,action_comedy_fantasy_science fiction,Trilogy Entertainment Group,25000000,4064495,98
9059,Tales from the Crypt: Demon Knight,1995,horror_comedy_thriller,Universal Pictures_Tales From The Crypt Holdings,0,0,92
193,Star Trek: Generations,1994,science fiction_action_adventure_thriller,Paramount Pictures,38000000,120000000,118
25066,Tales from the Hood,1995,crime_horror_thriller,40 Acres & A Mule Filmworks_Savoy Pictures,6000000,12000000,98
46797,Tom & Viv,1994,drama_romance,,0,0,115
12122,Village of the Damned,1995,thriller_horror_science fiction,Universal Pictures,0,0,99
11381,Tommy Boy,1995,comedy,Paramount Pictures,0,32648673,97
32636,Vanya on 42nd Street,1994,drama_romance,Sony Pictures Classics,0,0,119
36141,The Underneath,1995,thriller_crime,Populist Pictures,6500000,0,99
95963,The Walking Dead,1995,drama_war,"Savoy Pictures_Price Entertainment_Jackson/McHenry Company,The",0,0,88
1587,What's Eating Gilbert Grape,1993,romance_drama,Paramount Pictures,11000000,10032765,118
9271,Virtuosity,1995,action_crime_science fiction_thriller,Paramount Pictures,30000000,24048000,106
2064,While You Were Sleeping,1995,comedy_drama_romance,Caravan Pictures_Hollywood Pictures,17000000,182057016,103
19855,The War,1994,drama,Universal Pictures,0,0,126
60855,Double Happiness,1994,comedy_romance,Fine Line Features_TÃ©lÃ©film Canada_First Generation Films_National Film Board of Canada (NFB)_British Columbia Film Commission,0,759393,87
236,Muriel's Wedding,1994,drama_comedy_romance,Ciby 2000_Film Victoria_House & Moorhouse Films,3000000,15119639,106
48287,The Baby-Sitters Club,1995,comedy_drama_family,Columbia Pictures Corporation_Beacon Pictures,0,0,94
3049,Ace Ventura: Pet Detective,1994,comedy_mystery,Warner Bros._Morgan Creek Productions,15000000,107217396,86
2759,"The Adventures of Priscilla, Queen of the Desert",1994,drama_comedy,PolyGram Filmed Entertainment,0,11220670,104
12635,Backbeat,1994,drama_music,Gramercy Pictures,0,0,100
10497,Bitter Moon,1992,thriller_drama_romance,Fine Line Features_R.P. Productions_Columbia Pictures Corporation_Les Films Alain Sarde_Canal+_Timothy Burrill Productions,5000000,1862805,139
11382,Bullets Over Broadway,1994,action_comedy_thriller,Miramax Films,0,0,98
9331,Clear and Present Danger,1994,action_drama_thriller,Paramount Pictures_Mace Neufeld Productions,62000000,215887717,141
10731,The Client,1994,drama_thriller_crime_mystery,Regency Enterprises_Alcor Films_Warner Bros.,45000000,117615211,119
10464,"Corrina, Corrina",1994,comedy_drama_family_romance,New Line Cinema,0,0,115
34152,Crooklyn,1994,comedy_drama,Universal Pictures_40 Acres & A Mule Filmworks,0,0,115
9495,The Crow,1994,fantasy_action_thriller,Miramax Films_Crowvision Inc._Entertainment Media Investment Corporation_Jeff Most Productions_Edward R. Pressman Film,15000000,94000000,102
29973,Cobb,1994,drama,Regency Enterprises_Alcor Films_Warner Bros._Aleor Films,0,1007583,128
888,The Flintstones,1994,fantasy_comedy_family,Universal Pictures_Amblin Entertainment_Hanna-Barbera Productions,46000000,341631208,91
13,Forrest Gump,1994,comedy_drama_romance,Paramount Pictures,55000000,677945399,142
712,Four Weddings and a Funeral,1994,comedy_drama_romance,Channel Four Films_PolyGram Filmed Entertainment_Working Title Films,6000000,254700832,117
16295,Higher Learning,1995,romance_drama_crime,Columbia Pictures Corporation_New Deal Productions,0,38290723,127
48992,I Like It Like That,1994,comedy_drama_romance,Columbia Pictures Corporation_Think Again Productions_Riot of Color,0,1777020,104
10879,I Love Trouble,1994,action_comedy_romance,Caravan Pictures_Touchstone Pictures,45000000,61947267,123
10660,It Could Happen to You,1994,comedy_drama_romance,TriStar Pictures,0,0,101
10714,The Jungle Book,1994,adventure_drama_family,,0,0,111
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",1993,documentary_foreign,Channel Four Films_Arte_Zweites Deutsches Fernsehen (ZDF)_Nomad Films_Omega Film GmbH_Without Walls,0,449707,180
8587,The Lion King,1994,family_animation_drama,Walt Disney Pictures_Walt Disney Feature Animation,45000000,788241776,89
1689,Little Buddha,1993,drama_history,Miramax Films,35000000,4858139,140
11596,New Nightmare,1994,horror_thriller_mystery_fantasy,New Line Cinema,14000000,18090181,112
854,The Mask,1994,romance_comedy_crime_fantasy,New Line Cinema_Dark Horse Entertainment,23000000,351583407,101
9359,Maverick,1994,action_adventure_comedy_drama_western,Icon Entertainment International_Warner Bros.,0,0,127
23333,Mrs. Parker and the Vicious Circle,1994,drama,Fine Line Features_Miramax Films,0,0,125
36593,The Naked Gun 33â…“: The Final Insult,1994,comedy_crime,Paramount Pictures,30000000,51132598,83
12280,The Paper,1994,comedy_drama,Imagine Entertainment_Universal Pictures,6000000,0,112
2788,Reality Bites,1994,drama,Universal Pictures_Jersey Films,11500000,20079850,99
10427,Red Rock West,1993,crime_drama_thriller,Propaganda Films_PolyGram Filmed Entertainment,8000000,2000000,98
11011,RiÂ¢hie RiÂ¢h,1994,comedy_family,Davis Entertainment_Silver Pictures_Warner Bros.,40000000,0,95
49803,Safe Passage,1994,drama,New Line Cinema,0,0,98
8987,The River Wild,1994,action_adventure_crime_thriller,Universal Pictures_David Foster Productions_Turman-Foster Company,45000000,0,111
1637,Speed,1994,action_adventure_crime,Twentieth Century Fox Film Corporation,30000000,350448145,116
15128,Speechless,1994,comedy_romance,Metro-Goldwyn-Mayer (MGM),0,0,99
8831,Timecop,1994,thriller_science fiction_action_crime,Universal Pictures_Renaissance Pictures_Dark Horse Entertainment_Largo Entertainment_Signature Pictures_JVC Entertainment Networks,27000000,101646581,99
36955,True Lies,1994,action_thriller,Twentieth Century Fox Film Corporation_Lightstorm Entertainment,115000000,378882411,141
10449,When a Man Loves a Woman,1994,drama_romance,Touchstone Pictures,0,50021959,126
10395,Wolf,1994,fantasy,Columbia Pictures,0,0,125
12160,Wyatt Earp,1994,drama_action_western,Tig Productions_Warner Bros._Kasdan Pictures_Paragon Entertainment Corp.,63000000,25052000,191
40480,Bad Company,1995,action_crime_romance_thriller,Touchstone Pictures_Tool Shed Productions,0,0,108
52038,A Man of No Importance,1994,comedy_drama,BBC Films_Majestic Films International_Little Bird,0,953,99
29444,S.F.W.,1994,comedy_drama,Gramercy Pictures_PolyGram Filmed Entertainment,0,0,96
26352,A Low Down Dirty Shame,1994,action_comedy_crime,Caravan Pictures_Hollywood Pictures,10000000,29392418,100
39953,"Boys Life: Three Stories of Love, Lust, and Liberation",1994,drama,Strand Releasing_Strand Home Video,0,0,91
315,"Faster, Pussycat! Kill! Kill!",1965,action_crime,Eve Productions Inc.,45000,0,83
22067,Jason's Lyric,1994,crime_drama_romance,,7000000,20851521,119
18242,The Secret Adventures of Tom Thumb,1993,animation_science fiction,Bolex Brothers_Lumen Films_Tara,0,0,61
11667,Street Fighter,1994,action_adventure_thriller,Universal Pictures_Capcom,35000000,99423521,102
32502,Coldblooded,1995,action_comedy,Propaganda Films_Motion Picture Corporation of America (MPCA)_Polygram Filmed Entertainment_Snowback Productions,0,0,92
267188,Desert Winds,1997,,,0,0,97
28732,Fall Time,1995,action_adventure_crime_drama_thriller,Live Entertainment_Capitol Films_Bates Entertainmant,0,0,88
75555,The Fear,1995,horror_thriller,A-Pix Entertainment_Devin Entertainment,0,0,98
42981,Frank and Ollie,1995,documentary,Walt Disney Pictures_Theodore Thomas Productions,0,0,89
278939,Girl in the Cadillac,1995,romance_adventure_crime_drama,Overseas FilmGroup,0,0,89
291731,Homage,1995,thriller_drama,Skyline Entertainment Partners_Arrow,0,0,97
226229,Mirage,1995,action_thriller,,0,0,92
203119,Open Season,1996,comedy,Home Box Office (HBO)_Frozen Rope Productions Inc.,0,0,97
172923,Dos CrÃ­menes,1995,,,0,0,0
316098,Brother Minister: The Assassination of Malcolm X,1995,documentary,,0,0,115
8011,Highlander: The Final Dimension,1994,action_fantasy_science fiction,Trans-Film_Initial Groupe_LumiÃ¨re Pictures_Fallingcloud,26000000,36800000,99
171857,Federal Hill,1995,,,0,0,97
2654,In the Mouth of Madness,1994,horror_mystery_thriller,New Line Cinema,8000000,8946600,95
18069,8 Seconds,1994,drama_romance,New Line Cinema,0,0,105
19092,Above the Rim,1994,crime_drama,New Line Cinema,0,0,96
2758,Addams Family Values,1993,comedy_family_fantasy,Paramount Pictures_Orion Pictures_Scott Rudin Productions,0,48919043,94
38129,Martin Lawrence: You So Crazy,1994,comedy,HBO Independent Productions,0,0,84
10436,The Age of Innocence,1993,drama_romance,Columbia Pictures,34000000,32255440,139
13595,Airheads,1994,comedy_crime_music,Twentieth Century Fox Film Corporation_Island World_Robert Simonds Productions,0,0,92
46094,The Air Up There,1994,comedy_family,Hollywood Pictures_PolyGram Filmed Entertainment_Interscope Communications_Nomura Babcock & Brown_NBB Unit One Film Partners_Longview Entertainment,17080000,21011500,107
9409,Another Stakeout,1993,action_comedy,Touchstone Pictures,0,0,105
11853,Bad Girls,1994,action_adventure_comedy_drama_western,"Twentieth Century Fox Film Corporation_Ruddy Morgan Organization, The",0,15240435,99
16771,Barcelona,1994,comedy_drama_romance,Fine Line Features_Castle Rock Entertainment_Barcelona Films,3200000,0,100
46924,Being Human,1994,drama_comedy_fantasy,Warner Bros._Enigma Productions_BSB_NatWest Ventures_Fujisankei,40000000,0,122
11041,The Beverly Hillbillies,1993,comedy,Twentieth Century Fox Film Corporation,0,0,93
306,Beverly Hills Cop III,1994,action_comedy_crime,Paramount Pictures_Eddie Murphy Productions,50000000,119208989,104
14522,Black Beauty,1994,action_adventure_drama_family,Warner Bros.,0,0,88
26203,Blink,1994,mystery_crime_drama_thriller,New Line Cinema,0,16668552,106
178,Blown Away,1994,drama_action_thriller,Trilogy Entertainment Group_Metro-Goldwyn-Mayer (MGM),0,30156002,121
19819,Blue Chips,1994,drama,Paramount Pictures,0,0,108
57834,Blue Sky,1994,drama_romance,Orion Pictures Corporation_Heathrow Productions,0,0,101
4722,Body Snatchers,1993,horror_science fiction_thriller,Warner Bros._Dorset Productions_Robert H. Solo Productions,13000000,428868,87
18215,Boxing Helena,1993,drama_romance,Mainline Pictures,0,1796389,107
1607,A Bronx Tale,1993,drama_crime,HBO Films_Savoy Pictures,22000000,17287898,121
26391,Cabin Boy,1994,comedy,Touchstone Pictures,0,3662459,80
117553,Calendar Girl,1993,drama_comedy,Columbia Pictures_Parkway Productions,13000000,2570145,90
6075,Carlito's Way,1993,action_crime_drama_thriller,Universal Pictures_Epic Productions_Bregman/Baer Productions,30000000,36516012,144
11310,City Slickers II: The Legend of Curly's Gold,1994,action_comedy_drama_western,Columbia Pictures_Castle Rock Entertainment,0,0,116
18658,Clean Slate,1994,comedy_thriller_mystery,Metro-Goldwyn-Mayer (MGM),0,7355425,107
9350,Cliffhanger,1993,action_adventure_thriller,TriStar Pictures_Canal+_Carolco Pictures_RCS Video_Cliffhanger Productions_Pioneer,70000000,255000211,112
9612,Coneheads,1993,comedy_science fiction_family,Paramount Pictures,0,0,88
2124,Color of Night,1994,drama_mystery_romance_thriller,Hollywood Pictures_Cinergi Pictures Entertainment,40000000,19726050,121
26261,Cops & Robbersons,1994,action_comedy_family,TriStar Pictures,0,0,93
19176,The Cowboy Way,1994,western_action_comedy,Imagine Entertainment_Universal Pictures,0,0,102
49299,Dangerous Game,1993,drama,Metro-Goldwyn-Mayer (MGM)_Maverick Picture Company_Cecchi Gori Europa N.V._Eye Productions_Pentamerica,0,0,108
11566,Dave,1993,comedy,Donner/Shuler-Donner Productions_Warner Bros._Northern Lights Entertainment,0,63000000,110
9571,Dazed and Confused,1993,comedy_drama,Gramercy Pictures_Alphaville Productions_The Criterion Collection,6900000,7993039,102
9739,Demolition Man,1993,crime_action_science fiction,Silver Pictures_Warner Bros.,57000000,159055768,115
24257,The Endless Summer 2,1994,documentary,,0,0,109
34444,Even Cowgirls Get the Blues,1994,western_drama_comedy_romance,Fine Line Features,8000000,0,96
26141,Fatal Instinct,1993,comedy,Metro-Goldwyn-Mayer (MGM),0,0,91
50463,The Favor,1994,drama_comedy_romance,Orion Pictures_Nelson Entertainment,0,0,97
10443,Fearless,1993,drama,Spring Creek Productions_Warner Bros.,0,0,122
20239,Fear of a Black Hat,1994,comedy,,0,0,88
16297,With Honors,1994,comedy_drama,Spring Creek Productions_Warner Bros.,0,0,103
18551,Flesh and Bone,1993,drama_mystery_romance,Paramount Pictures_Spring Creek Productions_Mirage,0,9488998,126
25440,Widows' Peak,1994,comedy_thriller_mystery_romance_foreign,Fine Line Features,0,0,101
9024,For Love or Money,1993,comedy_romance,Universal Studios_Imagine Entertainment,30000000,11146270,94
37233,The Firm,1993,drama_mystery_thriller,Paramount Pictures_Mirage Enterprises_Davis Entertainment,42000000,270248367,154
1634,Free Willy,1993,family_adventure,Canal Plus_Regency Enterprises_Alcor Films_Warner Bros._Donner/Shuler-Donner Productions,20000000,153698625,112
13815,Fresh,1994,crime_drama_thriller,Miramax Films,0,0,114
5503,The Fugitive,1993,adventure_action_thriller_crime_mystery,Warner Bros.,44000000,368875760,130
35588,Geronimo: An American Legend,1993,history_action_drama_western,Columbia Pictures,35000000,18635620,115
2087,The Getaway,1994,drama_action_thriller,Universal Pictures_Largo Entertainment,0,30,115
41579,Getting Even with Dad,1994,family_comedy_crime,Metro-Goldwyn-Mayer (MGM),30000000,0,109
18620,Go Fish,1994,drama_romance,Killer Films_The Samuel Goldwyn Company_Can I Watch_Islet_KPVI,0,0,83
41006,A Good Man in Africa,1994,comedy_drama,Gramercy Pictures,0,0,94
4916,Guilty as Sin,1993,drama_thriller,Hollywood Pictures,0,22886222,107
2019,Hard Target,1993,action_adventure_crime_thriller,Universal Pictures_Renaissance Pictures_Alphaville Films,18000000,74189677,97
31642,Heaven & Earth,1993,history_war_action_drama,Regency Enterprises_Warner Bros.,33000000,0,140
9255,Hot Shots! Part Deux,1993,action_comedy_war,Twentieth Century Fox Film Corporation_Sidley Wright & Associates,25000000,133752825,86
26271,Live Nude Girls,1995,comedy,Spelling Entertainment_IRS Media_Republic Pictures (II),0,0,95
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,drama_comedy_romance,Miramax Films_Parallax Pictures,0,0,99
2259,The House of the Spirits,1993,romance_drama,Det Danske Filminstitut_Spring Creek Productions_Eurimages_Costa do Castelo Filmes_Neue Constantin Film_House of Spirits Film,25000000,0,140
16097,House Party 3,1994,comedy,,0,0,100
11934,The Hudsucker Proxy,1994,comedy_drama,PolyGram Filmed Entertainment_Silver Pictures_Warner Bros._Working Title Films_PolyGram Filmproduktion,30000000,0,111
106143,I'll Do Anything,1994,comedy_drama,Gracie Films_Columbia Pictures Corporation,40000000,0,115
12475,In the Army Now,1994,comedy,Hollywood Pictures,0,28881266,91
9386,In the Line of Fire,1993,action_drama_thriller_crime_mystery,Castle Rock Entertainment_Columbia Pictures Corporation,40000000,176997168,128
7984,In the Name of the Father,1993,drama,Universal Pictures_Hell's Kitchen Films,13000000,65796862,133
59930,The Inkwell,1994,comedy_drama_romance,Touchstone Pictures,0,8880705,110
15765,What's Love Got to Do with It,1993,drama_music,Touchstone Pictures,0,0,118
31643,Jimmy Hollywood,1994,comedy,Paramount Pictures_Baltimore Pictures,30000000,0,112
